make,model,fuel,kms,power,shift,price,location,codigopostalid,provincia,poblacion
Lexus,CT,Eléctrico,20430.0,136.0,automatic,25900,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Mercabilbao,48970,Bizkaia,Mercabilbao
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Collado Villalba,28400,Madrid,Collado Villalba
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Collado Villalba,28400,Madrid,Collado Villalba
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Lexus,GS,Eléctrico,48965.0,223.0,automatic,30950,Zaragoza,50013,Zaragoza,Zaragoza
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Alzira,46600,Valencia,Alzira
Mercedes-Benz,Clase B,Diésel,212741.0,136.0,manual,11935,Alzira,46600,Valencia,Alzira
Lexus,GS,Eléctrico,48965.0,223.0,automatic,30950,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Lexus,GS,Eléctrico,48965.0,223.0,automatic,30950,Alcalá de Guadaíra,41500,Sevilla,Alcalá de Guadaíra
Lexus,GS,Eléctrico,48965.0,223.0,automatic,30950,Mercabilbao,48970,Bizkaia,Mercabilbao
Lexus,GS,Eléctrico,48965.0,223.0,automatic,30950,Saladar,3700,Alicante,Saladar
Lexus,GS,Eléctrico,48965.0,223.0,automatic,30950,Estepona,29680,Málaga,Estepona
Lexus,IS,Eléctrico,69300.0,223.0,automatic,24700,Málaga,29015,Málaga,Málaga
Lexus,IS,Eléctrico,69300.0,223.0,automatic,24100,Málaga,29015,Málaga,Málaga
Lexus,IS,Eléctrico,69300.0,223.0,automatic,24700,Alicante,3001,Alicante,Alicante
Lexus,IS,Eléctrico,69300.0,223.0,automatic,24100,Alicante,3001,Alicante,Alicante
Lexus,IS,Eléctrico,69300.0,223.0,automatic,24700,Valencia,46003,Valencia,Valencia
Lexus,IS,Eléctrico,69300.0,223.0,automatic,24100,Valencia,46003,Valencia,Valencia
KIA,Picanto,Gasolina,40171.0,65.0,manual,8299,Barcelona,8007,Barcelona,Barcelona
KIA,Picanto,Gasolina,40171.0,65.0,manual,8199,Barcelona,8007,Barcelona,Barcelona
KIA,Picanto,Gasolina,18054.0,66.0,manual,7990,Pamplona/Iruña,31001,Navarra,Pamplona/Iruña
KIA,Picanto,Gasolina,18054.0,66.0,manual,7990,Vigo,36211,Pontevedra,Vigo
MG,ZR,Diésel,199000.0,100.0,manual,2800,Tortosa,43500,Tarragona,Tortosa
Mitsubishi,Eclipse Cross,Gasolina,42081.0,163.0,manual,22137,Estepona,29680,Málaga,Estepona
Mitsubishi,Outlander,Diésel,262611.0,150.0,manual,12375,Alameda del Obispo,14005,Córdoba,Alameda del Obispo
Mitsubishi,Outlander,Gasolina,14682.0,150.0,automatic,22900,Málaga,29004,Málaga,Málaga
Mitsubishi,Outlander,Diésel,262611.0,150.0,manual,12375,Alcalá de Guadaíra,41500,Sevilla,Alcalá de Guadaíra
Mitsubishi,Outlander,Diésel,262611.0,150.0,manual,12375,Mercabilbao,48970,Bizkaia,Mercabilbao
Mitsubishi,Outlander,Diésel,262611.0,150.0,manual,12375,Castello/Castellon de La Plana,12100,Castellón,Castello/Castellon de La Plana
Mitsubishi,Outlander,Diésel,262611.0,150.0,manual,12375,Zaragoza,50013,Zaragoza,Zaragoza
Mitsubishi,Grandis,Diésel,280000.0,136.0,manual,5490,Arbuio,48810,Bizkaia,Arbuio
Volvo,XC40,Diésel,99235.0,149.0,automatic,29900,Valladolid,47011,Valladolid,Valladolid
Mitsubishi,3000 GT,Gasolina,183600.0,220.0,manual,8500,Málaga,29004,Málaga,Málaga
Mitsubishi,3000 GT,Gasolina,80000.0,150.0,manual,5999,Pinto,28320,Madrid,Pinto
Mitsubishi,3000 GT,Gasolina,149000.0,280.0,manual,11999,Málaga,29004,Málaga,Málaga
Mitsubishi,Space Star,Gasolina,39000.0,80.0,manual,10990,Sevilla,41005,Sevilla,Sevilla
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Alcalá de Guadaíra,41500,Sevilla,Alcalá de Guadaíra
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Mercabilbao,48970,Bizkaia,Mercabilbao
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Zaragoza,50013,Zaragoza,Zaragoza
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Collado Villalba,28400,Madrid,Collado Villalba
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Collado Villalba,28400,Madrid,Collado Villalba
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Albacete,2001,Albacete,Albacete
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Alicante,3007,Alicante,Alicante
Mercedes-Benz,Clase CLC,Diésel,112976.0,150.0,automatic,10990,Hidraulica Santillana,28770,Madrid,Hidraulica Santillana
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Santafe,18320,Granada,Santafe
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Alzira,46600,Valencia,Alzira
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Alzira,46600,Valencia,Alzira
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Zaragoza,50013,Zaragoza,Zaragoza
Nissan,NV300,Diésel,64396.0,95.0,manual,17900,Puerto de Sagunto,46520,Valencia,Puerto de Sagunto
Nissan,Pulsar,Diésel,117495.0,110.0,manual,12500,Alameda del Obispo,14005,Córdoba,Alameda del Obispo
Nissan,Pulsar,Diésel,117495.0,110.0,manual,12500,Alcalá de Guadaíra,41500,Sevilla,Alcalá de Guadaíra
Nissan,Pulsar,Diésel,120370.0,110.0,manual,12650,Alameda del Obispo,14005,Córdoba,Alameda del Obispo
Nissan,Pulsar,Diésel,120370.0,110.0,manual,12650,Alcobendas,28100,Madrid,Alcobendas
Nissan,Pulsar,Diésel,117495.0,110.0,manual,12500,Puerto de Sagunto,46520,Valencia,Puerto de Sagunto
Nissan,Pulsar,Diésel,117495.0,110.0,manual,12500,Getafe,28906,Madrid,Getafe
Nissan,NV400,Diésel,23000.0,130.0,manual,24980,Coslada,28823,Madrid,Coslada
Nissan,X-Trail,Diésel,90467.0,130.0,automatic,20500,Albacete,2001,Albacete,Albacete
Nissan,X-Trail,Diésel,110878.0,130.0,manual,18350,Vigo,36214,Pontevedra,Vigo
Nissan,X-Trail,Diésel,110878.0,130.0,manual,18350,Hidraulica Santillana,28770,Madrid,Hidraulica Santillana
Nissan,Vanette,Diésel,115000.0,75.0,manual,2800,Les Borges Blanques,25400,Lleida,Les Borges Blanques
Nissan,Evalia,Diésel,120000.0,110.0,manual,14490,Santander,39010,Cantabria,Santander
Nissan,Evalia,Diésel,120000.0,110.0,manual,14490,Oviedo,33003,Asturias,Oviedo
Nissan,Evalia,Diésel,120000.0,110.0,manual,14490,León,24003,León,León
Nissan,Evalia,Diésel,120000.0,110.0,manual,14490,León,24003,León,León
Nissan,Evalia,Diésel,120000.0,110.0,manual,14490,Burgos,9004,Burgos,Burgos
Nissan,Evalia,Diésel,120000.0,110.0,manual,14490,Burgos,9004,Burgos,Burgos
Nissan,Terrano,Diésel,307128.0,154.0,manual,9000,Benicarló,12580,Castellón,Benicarló
Nissan,NT400 Cabstar,Diésel,121000.0,130.0,manual,25100,Sant Vicenç dels Horts,8620,Barcelona,Sant Vicenç dels Horts
Nissan,NT400 Cabstar,Diésel,55541.0,130.0,manual,27900,Elx/Elche,3204,Alicante,Elx/Elche
Nissan,NT400 Cabstar,Diésel,55541.0,130.0,manual,25900,Elx/Elche,3204,Alicante,Elx/Elche
Nissan,NT400 Cabstar,Diésel,150000.0,130.0,manual,25900,Perillo,15612,A Coruña,Perillo
Nissan,NT400 Cabstar,Diésel,68000.0,130.0,manual,33800,Alicante,3001,Alicante,Alicante
Nissan,NT400 Cabstar,Diésel,125000.0,130.0,manual,22990,Parets del Vallès,8150,Barcelona,Parets del Vallès
Nissan,NV200,Diésel,207874.0,90.0,manual,8990,Fuenlabrada,28947,Madrid,Fuenlabrada
Nissan,NV200,Diésel,102512.0,90.0,manual,15990,Murcia,30005,Murcia,Murcia
Nissan,NP300 Navara,Diésel,93800.0,190.0,manual,29990,Berga,8600,Barcelona,Berga
Nissan,NP300 Navara,Diésel,140180.0,160.0,manual,22900,Mesas de Santa Rosa,11400,Cádiz,Mesas de Santa Rosa
Nissan,370Z,Gasolina,36000.0,328.0,manual,33900,Sabadell,8203,Barcelona,Sabadell
Nissan,370Z,Gasolina,13380.0,328.0,manual,32490,Granada,18005,Granada,Granada
Nissan,370Z,Gasolina,13380.0,328.0,manual,31990,Granada,18005,Granada,Granada
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Castello/Castellon de La Plana,12100,Castellón,Castello/Castellon de La Plana
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Las Rozas de Madrid,28232,Madrid,Las Rozas de Madrid
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Torremolinos,29620,Málaga,Torremolinos
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Torremolinos,29620,Málaga,Torremolinos
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Torremolinos,29620,Málaga,Torremolinos
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Mercabilbao,48970,Bizkaia,Mercabilbao
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Collado Villalba,28400,Madrid,Collado Villalba
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Collado Villalba,28400,Madrid,Collado Villalba
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Santafe,18320,Granada,Santafe
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Nissan,Navara,Diésel,162588.0,174.0,manual,10990,Zaragoza,50013,Zaragoza,Zaragoza
Opel,Mokka,Diésel,130000.0,130.0,automatic,9990,Fuenlabrada,28947,Madrid,Fuenlabrada
Opel,Mokka,Diésel,130000.0,130.0,automatic,9990,Camarma de Esteruelas,28816,Madrid,Camarma de Esteruelas
Opel,Mokka,Diésel,130000.0,130.0,automatic,9990,Camarma de Esteruelas,28816,Madrid,Camarma de Esteruelas
Opel,Mokka,Diésel,130000.0,130.0,automatic,9990,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Opel,Mokka,Eléctrico,7614.0,136.0,automatic,30990,Granada,18005,Granada,Granada
Nissan,Pixo,Gasolina,66000.0,68.0,manual,6800,El Puerto de Santa María,11500,Cádiz,El Puerto de Santa María
Nissan,Pixo,Gasolina,125000.0,68.0,manual,4900,Barcelona,8005,Barcelona,Barcelona
Nissan,Juke,Gasolina,20000.0,117.0,manual,21990,Málaga,29005,Málaga,Málaga
Nissan,Juke,Diésel,59999.0,110.0,manual,13290,Bilbao,48004,Bizkaia,Bilbao
Nissan,Juke,Diésel,59999.0,110.0,manual,13290,Almería,4006,Almería,Almería
Nissan,Juke,Diésel,59999.0,110.0,manual,13290,Valencia,46001,Valencia,Valencia
Nissan,Interstar,Diésel,266000.0,100.0,manual,11500,Caldes de Montbui,8140,Barcelona,Caldes de Montbui
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Torremolinos,29620,Málaga,Torremolinos
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Torremolinos,29620,Málaga,Torremolinos
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Torremolinos,29620,Málaga,Torremolinos
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Alzira,46600,Valencia,Alzira
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Alzira,46600,Valencia,Alzira
SsangYong,Korando,Diésel,141119.0,175.0,automatic,11872,Vigo,36214,Pontevedra,Vigo
Volvo,V90,Diésel,50587.0,150.0,automatic,30990,Murcia,30005,Murcia,Murcia
Volvo,V90,Diésel,50587.0,150.0,automatic,30990,Granada,18005,Granada,Granada
Volvo,V90,Diésel,50587.0,150.0,automatic,30990,Valencia,46001,Valencia,Valencia
Volvo,V90,Diésel,50587.0,150.0,automatic,30990,Badajoz,6003,Badajoz,Badajoz
Volvo,V90,Diésel,50587.0,150.0,automatic,30990,Córdoba,14003,Córdoba,Córdoba
Volvo,V90,Diésel,50587.0,150.0,automatic,30990,Ciudad Real,13005,Ciudad Real,Ciudad Real
Volvo,V90,Gasolina,69078.0,250.0,automatic,39000,Getafe,28906,Madrid,Getafe
Nissan,Townstar,Gasolina,11000.0,130.0,manual,18500,Madrid,28014,Madrid,Madrid
Nissan,Townstar,Gasolina,11000.0,130.0,manual,21200,Madrid,28014,Madrid,Madrid
Nissan,Townstar,Gasolina,650.0,130.0,manual,22500,Teruel,44195,Teruel,Teruel
Nissan,Townstar,Gasolina,1.0,130.0,manual,20099,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Nissan,Micra,Gasolina,112000.0,80.0,manual,4700,Humanes de Madrid,28970,Madrid,Humanes de Madrid
Nissan,Micra,Gasolina,147022.0,80.0,manual,6690,Málaga,29005,Málaga,Málaga
Nissan,Qashqai,Diésel,175227.0,110.0,manual,11990,Valdepeñas,13300,Ciudad Real,Valdepeñas
Nissan,Qashqai,Diésel,175227.0,110.0,manual,11990,Valdepeñas,13300,Ciudad Real,Valdepeñas
Nissan,Qashqai,Diésel,175227.0,110.0,manual,11990,Estepona,29680,Málaga,Estepona
Nissan,Qashqai,Diésel,175227.0,110.0,manual,11990,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Nissan,Qashqai,Diésel,175227.0,110.0,manual,11990,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Nissan,Qashqai,Diésel,138399.0,110.0,manual,9990,Sevilla,41005,Sevilla,Sevilla
Nissan,Qashqai,Diésel,138399.0,110.0,manual,9890,Sevilla,41005,Sevilla,Sevilla
Nissan,Qashqai,Diésel,22094.0,115.0,manual,19490,Sevilla,41005,Sevilla,Sevilla
Nissan,Qashqai,Gasolina,70922.0,115.0,automatic,15000,Sevilla,41005,Sevilla,Sevilla
Renault,Scenic,Diésel,58710.0,95.0,manual,10850,Hidraulica Santillana,28770,Madrid,Hidraulica Santillana
Renault,Scenic,Diésel,58710.0,95.0,manual,10850,Albacete,2001,Albacete,Albacete
Renault,Scenic,Diésel,58710.0,95.0,manual,10850,Alzira,46600,Valencia,Alzira
Renault,Scenic,Diésel,58710.0,95.0,manual,10850,Alzira,46600,Valencia,Alzira
Peugeot,5008,Diésel,67440.0,150.0,manual,26999,Barcelona,8007,Barcelona,Barcelona
Peugeot,5008,Diésel,67440.0,150.0,manual,26999,Madrid,28014,Madrid,Madrid
Peugeot,5008,Diésel,137000.0,150.0,manual,20990,Alicante,3010,Alicante,Alicante
Peugeot,5008,Diésel,137000.0,150.0,manual,20990,Alicante,3010,Murcia,Alicante
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Alicante,3010,Alicante,Alicante
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Alicante,3010,Murcia,Alicante
Peugeot,5008,Diésel,137000.0,150.0,manual,20990,Vigo,36211,Pontevedra,Vigo
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Vigo,36211,Pontevedra,Vigo
Peugeot,5008,Diésel,137000.0,150.0,manual,20990,Murcia,30005,Murcia,Murcia
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Bilbao,48004,Bizkaia,Bilbao
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Salamanca,37008,Salamanca,Salamanca
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Salamanca,37008,Salamanca,Salamanca
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Badajoz,6003,Badajoz,Badajoz
Peugeot,5008,Diésel,137000.0,150.0,manual,20990,Las Rozas de Madrid,28232,Madrid,Las Rozas de Madrid
Peugeot,5008,Diésel,137000.0,150.0,manual,20990,Fuenlabrada,28947,Madrid,Fuenlabrada
Peugeot,5008,Diésel,162258.0,120.0,automatic,16990,Cáceres,10001,Cáceres,Cáceres
Renault,Scenic,Diésel,99950.0,110.0,manual,402,Madrid,28006,Madrid,Madrid
Renault,Scenic,Diésel,58710.0,95.0,manual,10850,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Renault,Captur,Gasolina,81000.0,89.0,manual,217,Gandía,46701,Valencia,Gandía
Renault,Captur,Gasolina,77000.0,89.0,manual,223,Madrid,28009,Madrid,Madrid
Renault,Captur,Gasolina,76000.0,89.0,manual,376,Madrid,28009,Madrid,Madrid
Renault,Captur,Gasolina,91000.0,89.0,manual,307,Madrid,28009,Madrid,Madrid
Renault,Captur,Gasolina,72000.0,89.0,manual,380,Valencia,46005,Valencia,Valencia
Mercedes-Benz,Citan,Diésel,100000.0,80.0,manual,13500,Murcia,30001,Murcia,Murcia
Renault,Captur,Gasolina,82000.0,89.0,manual,328,Valencia,46005,Valencia,Valencia
Renault,Captur,Diésel,76000.0,89.0,manual,380,Valencia,46005,Valencia,Valencia
Renault,Captur,Gasolina,79000.0,89.0,manual,380,Madrid,28006,Madrid,Madrid
Renault,Arkana,Gasolina,30440.0,140.0,automatic,30992,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Volvo,XC70,Diésel,114292.0,163.0,manual,17875,Valdepeñas,13300,Ciudad Real,Valdepeñas
Volvo,XC70,Diésel,114292.0,163.0,manual,17875,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Grand Scenic,Diésel,65609.0,110.0,manual,13900,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Renault,Grand Scenic,Diésel,65609.0,110.0,manual,13900,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Grand Scenic,Diésel,65609.0,110.0,manual,13900,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Grand Scenic,Gasolina,96223.0,115.0,manual,12900,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Renault,Grand Scenic,Diésel,65609.0,110.0,manual,13900,Saladar,3700,Alicante,Saladar
Renault,Grand Scenic,Gasolina,96223.0,115.0,manual,12900,Vigo,36214,Pontevedra,Vigo
Renault,Grand Scenic,Gasolina,96223.0,115.0,manual,12900,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Renault,Kadjar,Gasolina,69500.0,132.0,automatic,19850,Palafrugell,17200,Girona,Palafrugell
Renault,Kadjar,Gasolina,8909.0,160.0,automatic,27990,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Renault,Kadjar,Gasolina,8909.0,160.0,automatic,27990,Murcia,30003,Murcia,Murcia
Renault,Kadjar,Gasolina,8909.0,160.0,automatic,27990,Olèrdola,8734,Barcelona,Olèrdola
Renault,Kadjar,Gasolina,8909.0,160.0,automatic,27990,Olèrdola,8734,Barcelona,Olèrdola
Renault,Kadjar,Diésel,84500.0,130.0,manual,12990,Málaga,29005,Málaga,Málaga
Renault,Kadjar,Gasolina,8909.0,160.0,automatic,27990,Barcelona,8007,Barcelona,Barcelona
Renault,Kadjar,Diésel,171000.0,130.0,manual,14690,Barcelona,8007,Barcelona,Barcelona
Renault,Kangoo,Diésel,107000.0,90.0,manual,10990,Murcia,30005,Murcia,Murcia
Renault,Kangoo,Diésel,107000.0,90.0,manual,10990,Cáceres,10001,Cáceres,Cáceres
Renault,Express,Diésel,10.0,95.0,manual,21850,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Renault,Express,Diésel,58.0,95.0,manual,21850,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Renault,Express,Diésel,39.0,95.0,manual,21850,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Renault,Trafic,Diésel,157000.0,95.0,manual,14499,Utrera,41710,Sevilla,Utrera
Renault,Trafic,Diésel,157000.0,95.0,manual,14500,Utrera,41710,Sevilla,Utrera
Renault,Trafic,Diésel,68600.0,120.0,manual,18890,Málaga,29005,Málaga,Málaga
Renault,Trafic,Diésel,68600.0,120.0,manual,18890,Vigo,36211,Pontevedra,Vigo
Hyundai,i30,Gasolina,60000.0,119.0,manual,398,Sevilla,41018,Sevilla,Sevilla
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Ciudad Real,13003,Ciudad Real,Ciudad Real
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Valdepeñas,13300,Ciudad Real,Valdepeñas
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Valdepeñas,13300,Ciudad Real,Valdepeñas
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Saladar,3700,Alicante,Saladar
Renault,Talisman,Diésel,75000.0,149.0,manual,235,Gandía,46701,Valencia,Gandía
Renault,Talisman,Diésel,126000.0,130.0,manual,12990,Almería,4006,Almería,Almería
Renault,Talisman,Diésel,126000.0,130.0,manual,12990,Ullastrell,8231,Barcelona,Ullastrell
Renault,Talisman,Diésel,126000.0,130.0,manual,12990,Alicante,3010,Alicante,Alicante
Renault,Talisman,Diésel,126000.0,130.0,manual,12990,Alicante,3010,Murcia,Alicante
Renault,Twizy,Eléctrico,36627.0,17.0,automatic,7377,Esplugues de Llobregat,8950,Barcelona,Esplugues de Llobregat
KIA,Picanto,Gasolina,18054.0,66.0,manual,7990,Murcia,30005,Murcia,Murcia
KIA,Picanto,Gasolina,18054.0,66.0,manual,7990,Burgos,9004,Burgos,Burgos
KIA,Picanto,Gasolina,18054.0,66.0,manual,7990,Burgos,9004,Burgos,Burgos
Renault,Megane,Gasolina,139361.0,130.0,manual,12535,Saladar,3700,Alicante,Saladar
Renault,Megane,Diésel,55622.0,130.0,manual,18055,Saladar,3700,Alicante,Saladar
Renault,Megane,Diésel,55622.0,130.0,manual,18055,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Renault,Megane,Gasolina,44009.0,130.0,automatic,18800,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Ford,Kuga,Diésel,78000.0,149.0,manual,351,Madrid,28009,Madrid,Madrid
Ford,Kuga,Diésel,159384.0,163.0,automatic,14900,Ciudad Real,13003,Ciudad Real,Ciudad Real
Ford,Kuga,Gasolina,41053.0,120.0,manual,18490,Madrid,28021,Madrid,Madrid
Ford,Kuga,Gasolina,41053.0,120.0,manual,17490,Madrid,28021,Madrid,Madrid
Ford,Kuga,Diésel,159384.0,163.0,automatic,14900,Granollers,8403,Barcelona,Granollers
Ford,Kuga,Gasolina,77000.0,150.0,manual,16490,Alicante,3010,Alicante,Alicante
Ford,Kuga,Gasolina,77000.0,150.0,manual,16490,Alicante,3010,Murcia,Alicante
Ford,Kuga,Gasolina,77000.0,150.0,manual,16490,Almería,4006,Almería,Almería
Ford,Kuga,Diésel,166500.0,180.0,automatic,17990,Sevilla,41005,Sevilla,Sevilla
Ford,Kuga,Diésel,166500.0,180.0,automatic,17990,Vigo,36211,Pontevedra,Vigo
Ford,Kuga,Gasolina,77000.0,150.0,manual,16490,Bilbao,48004,Bizkaia,Bilbao
Ford,Kuga,Gasolina,77000.0,150.0,manual,16490,Òrrius,8317,Barcelona,Òrrius
Hyundai,i30,Diésel,93839.0,110.0,manual,15513,Vigo,36214,Pontevedra,Vigo
Hyundai,i30,Diésel,93839.0,110.0,manual,15513,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Granollers,8403,Barcelona,Granollers
Hyundai,i30,Gasolina,5681.0,120.0,manual,19435,Murcia,30003,Murcia,Murcia
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Zaragoza,50013,Zaragoza,Zaragoza
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Paterna,46980,Valencia,Paterna
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Puerto de Sagunto,46520,Valencia,Puerto de Sagunto
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Atarrabia,31610,Navarra,Atarrabia
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Las Rozas de Madrid,28232,Madrid,Las Rozas de Madrid
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Collado Villalba,28400,Madrid,Collado Villalba
Renault,Twingo,Gasolina,26327.0,90.0,manual,12420,Collado Villalba,28400,Madrid,Collado Villalba
